Date,P5_eff,Adj_eff,P5_sap_draw,P5_actual_draw,P5_seed,Total SAP Draw,Adjusted Draw,Total Cullet %,Melting cost-Rs/ton/Draw,Barrier Boosting (kWh),Capacitive Boosting (kWh),Boosting (kWh),Barrier Boosting Per ton (kWh/ton),Capacitive Boosting Per ton (kWh/ton),FO-Furnace Consumption (MT),FO-Furnace Consumption (kg per MT),LPG -WE/FHs Consumption(kg),Melting Energy -Kcal//Draw of glass,Bottom Front (oC),Throat Riser (oC),LPG WE & FH (Kg /Ton/ draw),Boosting per ton (kWh/ton draw),FO density (Specific Gravity),FO consumption (Liters),FO L/ton,Glass CE-kg,Glass Packing-kg,FURNACE COMBUSTION AIR FLOW,FURNACE GAS FLOW,FURNACE GLASS LEVEL,FURNACE OIL FLOW,FURNACE PRESSURE,WORKING END ZONE 1 TEMPERATURE,WORKING END ZONE 2 TEMPERATURE,WORKING END ZONE 3 TEMPERATURE,LINE P5 ZONE 1 LEFT BOTTOM TEMPERATURE,LINE P5 ZONE 1 LEFT MIDDLE TEMPERATURE,LINE P5 ZONE 1 LEFT TOP TEMPERATURE,LINE P5 ZONE 1 MIDDLE BOTTOM TEMPERATURE,LINE P5 ZONE 1 MIDDLE MIDDLE TEMPERATURE,LINE P5 ZONE 1 MIDDLE TOP TEMPERATURE,LINE P5 ZONE 1 RIGHT BOTTOM TEMPERATURE,LINE P5 ZONE 1 RIGHT MIDDLE TEMPERATURE,LINE P5 ZONE 1 RIGHT TOP TEMPERATURE,CIMANY CHANNEL TEMPERATURE,COMBUSTION AIR MELTING END TEMPERATURE,ELECTRODE HOLDER 1 TEMPERATURE,ELECTRODE HOLDER 2 TEMPERATURE,ELECTRODE HOLDER 3 TEMPERATURE,ELECTRODE HOLDER 4 TEMPERATURE,ELECTRODE HOLDER 5 TEMPERATURE,ELECTRODE HOLDER 6 TEMPERATURE,ELECTRODE HOLDER 7 TEMPERATURE,ELECTRODE HOLDER 8 TEMPERATURE,MELTING END BEHIND FRONT TEMPERATURE,MELTING END BOTTOM BEHIND RIGHT TEMPERATURE,MELTING END BOTTOM MIDDLE TEMPERATURE,MELTING END CROWN BEHIND TEMPERATURE,MELTING END CROWN INFRONT TEMPERATURE,MELTING END CROWN MIDDLE TEMPERATURE,REGENERATOR LEFT BOTTOM TEMPERATURE,REGENERATOR LEFT CROWN TEMPERATURE,REGENERATOR RIGHT BOTTOM TEMPERATURE,REGENERATOR RIGHT CROWN TEMPERATURE,THROAT ON SIDE TEMPERATURE,FOREHEART LINE P5 ZONE 1 BOTTOM TEMPERATURE,FOREHEART LINE P5 ZONE 1 MIDDLE TEMPERATURE,FOREHEART LINE P5 ZONE 1 TOP TEMPERATURE,FOREHEART LINE P5 ZONE 2 TEMPERATURE,FOREHEART LINE P5 ZONE 3 TEMPERATURE,FOREHEART LINE P5 ZONE 4 TEMPERATURE,FOREHEART LINE P5 ZONE 5 TEMPERATURE,PYROMETER FH LINE P2 ZONE 4 TEMPERATURE,PYROMETER WE ZONE 1 TEMPERATURE,PYROMETER WE ZONE 2 TEMPERATURE,PYROMETER WE ZONE 3 TEMPERATURE,THERMOCOUPLE WE ENTRANCE TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 01 CURRENT,CAPACITOR BOOSTING ELCTRODE 01 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 02 CURRENT,CAPACITOR BOOSTING ELCTRODE 02 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 03 CURRENT,CAPACITOR BOOSTING ELCTRODE 03 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 04 CURRENT,CAPACITOR BOOSTING ELCTRODE 04 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 05 CURRENT,CAPACITOR BOOSTING ELCTRODE 05 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 06 CURRENT,CAPACITOR BOOSTING ELCTRODE 06 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 07 CURRENT,CAPACITOR BOOSTING ELCTRODE 07 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 08 CURRENT,CAPACITOR BOOSTING ELCTRODE 08 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 09 CURRENT,CAPACITOR BOOSTING ELCTRODE 09 TEMPERATURE,CAPACITOR BOOSTING ELCTRODE 10 CURRENT,CAPACITOR BOOSTING ELCTRODE 10 TEMPERATURE,CAPACITOR BOOSTING SERVO MOTOR,CAPACITOR BOOSTING TRANSFORMER BM POWER HYST,CAPACITOR BOOSTING TRANSFORMER BM POWER SP,CAPACITOR BOOSTING TRANSFORMER BM POWER SPH,CAPACITOR BOOSTING TRANSFORMER BM POWER SPPROD,CAPACITOR BOOSTING TRANSFORMER BM PRODUCTION,CAPACITOR BOOSTING TRANSFORMER KWH help,CAPACITOR BOOSTING TRANSFORMER KWH memo,CAPACITOR BOOSTING TRANSFORMER KWH presmonth,CAPACITOR BOOSTING TRANSFORMER KWH prvmonth,CAPACITOR BOOSTING TRANSFORMER KWH today,CAPACITOR BOOSTING TRANSFORMER KWH yesterday,CAPACITOR BOOSTING TRANSFORMER L1 L2 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L2 Volt,CAPACITOR BOOSTING TRANSFORMER L1 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L1 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L1 PE Volt,CAPACITOR BOOSTING TRANSFORMER L1 Tota lCurrent,CAPACITOR BOOSTING TRANSFORMER L1 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L2 L3 Po WORKING END r,CAPACITOR BOOSTING TRANSFORMER L2 L3 Volt,CAPACITOR BOOSTING TRANSFORMER L2 PE Volt,CAPACITOR BOOSTING TRANSFORMER L2 Total Current,CAPACITOR BOOSTING TRANSFORMER L2 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER L3 PE Volt,CAPACITOR BOOSTING TRANSFORMER L3 Total Current,CAPACITOR BOOSTING TRANSFORMER L3 Total Current Limit,CAPACITOR BOOSTING TRANSFORMER Resistor R,CAPACITOR BOOSTING TRANSFORMER Resistor S,CAPACITOR BOOSTING TRANSFORMER Resistor T,CAPACITOR BOOSTING TRANSFORMER Total Po WORKING END r,ELCTRODE PROT ACTIVE EARTH,LINE P0 COMBUSTION AIR PRESSURE,LINE P0 ZONE 02 TEMPERATURE,LINE P0 ZONE 03 TEMPERATURE,LINE P0 ZONE 04 TEMPERATURE,LINE P0 ZONE 05 TEMPERATURE,LINE P0 ZONE SPOUT TEMPERATURE,LINE P0 ZONE Y1R TEMPERATURE,Furnace Draw,SFC ( kcal per kg),FO ( Lts),FO (Lts/ Ton),SPV_oil,PVV_oil,QVV_oil,SPRV_oil,PVRV_oil,FLV_oil,FRV_oil,SPV_combustion,PVV_combustion,QVV_combustion,SPRV_combustion,FLV_combustion,FRV_combustion,Air to Fuel Ratio,P5_defect,Density (g/cm3),SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,TiO2
27-Jan-22,93.1,87.60948304,56.52,56.5,19,309.9,303.7,30,10244,7364,30837,38201,23.76,99.51,28.376,91.57,5408,1000,1225,1323,17.5,123.27,0.91,31182,101,37,105.3,14637.64713,-0.405137808,-0.022276636,1195.129577,0.355463096,1263.830922,1259.039764,1236.31663,1138.439017,1141.652524,1147.187737,1142.04611,1144.075503,1138.00005,792.7660947,792.9409282,873.5317941,489.15625,13194.18125,210.5451389,180.5527778,219.9201389,240.4013889,247.9291667,204.61875,257.8680556,209.2472222,1221.632639,1048.651389,55537,1469.309028,1569.334722,1522.05,437.1013889,1384.959028,446.0833333,1389.125,995.0118056,1196.983333,1196.790278,1195.56875,1210.547917,1213.671528,1233.461111,1221.992361,299.0479167,1265.451389,1260.904861,1237.170139,1321.585417,1340.748377,289.7747954,1044.322273,252.2632143,807.5014501,303.8900885,946.64151,298.3914483,1219.22783,292.9067787,1397.405882,244.975401,1361.529871,314.6332496,1299.333284,254.3048311,1348.071388,576.982544,879.5496532,270.9514922,67.80693054,10,250,940,1200,298,0.505184987,16777216,796999.3215,898491,15381.05278,29027.25625,731.4560217,192.8336229,729.0616865,191.1800736,92.00226625,3568.369414,4300,768.5489246,190.3210358,123.4761768,4058.271844,4300,108.5473089,4017.691456,4300,50.83938171,47.13358367,50.13549069,1287.113588,3.688281644,74.06167631,1250.887636,1200.95727,1167.293858,1142.653336,1063.16485,1266.081834,310,1000,31182,101,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,1.55,2.5192,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032
28-Jan-22,91.7,79.72624799,56.29,56.3,17,311.03,310.5,30,10391,7196,30373,37569,23.14,97.65,29.042,93.37,5530,1016,1224,1323,17.8,120.79,0.912,31844,102,50,105.3,14952.93399,-0.405289216,-0.024836519,1205.982278,0.353980761,1265.309448,1263.746694,1240.824432,1135.872047,1138.660523,1142.310617,1139.687468,1145.253548,1135.309335,792.7900614,792.9650206,843.6925012,493.2756944,13478.77847,210.3881944,180.2659722,220.05,240.8576389,247.3729167,203.8770833,258.2333333,209.4222222,1223.26875,1048.635417,55537,1469.370139,1569.56875,1522.6875,430.9180556,1390.161111,459.1708333,1391.429861,996.6583333,1196.954861,1196.750694,1195.626389,1210.551389,1213.68125,1233.500694,1220.9375,299.06875,1267.068056,1265.574306,1241.722917,1322.472222,1324.87582,289.7547782,1032.417454,248.2641302,799.6125934,304.2491305,937.6591439,298.6202772,1208.043578,292.7432957,1385.236627,245.3706072,1348.2659,314.757189,1280.878265,257.3656924,1334.958931,576.3823806,869.3021806,271.2473473,67.80693054,10,250,940,1200,298,0.509070235,16777216,827613.0792,898491,15261.51042,30733.3,723.9676101,191.111352,720.9855554,189.3973285,90.9547163,3529.143761,4300,760.6598299,188.5998745,122.7660119,4014.380789,4300,107.4986495,3977.740807,4300,50.82316661,46.88700833,50.09136701,1273.569297,3.938912597,74.02065202,1250.151169,1202.988565,1169.996591,1147.04336,1111.02616,1265.625409,311,1016,31844,102,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,1.55,2.5187,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032
29-Jan-22,87.2,81.60064412,56.44,56.4,13,311.08,310.5,30,10339,7008,30808,37816,22.53,99.04,28.853,92.75,5264,1010,1223,1321,16.9,121.56,0.912,31637,102,59,105.3,15006.57106,-0.427394795,-0.028307521,1208.714708,0.353718226,1265.68217,1264.219564,1241.375529,1134.236694,1136.783388,1139.377159,1138.619996,1143.785998,1135.368094,792.8481837,793.0246735,830.1817318,494.5972222,13529.42292,211.1055556,180.3916667,220.4034722,241.4034722,247.9555556,204.0194444,258.6,210.0118056,1223.036111,1049.484722,55537,1469.151389,1570.0875,1522.954167,428.0923611,1390.769444,466.8902778,1389.750694,996.7291667,1196.863889,1196.679167,1195.699306,1210.677083,1213.823611,1233.617361,1221.017361,299.0548611,1267.540278,1266.170139,1242.328472,1322.530556,1330.133583,290.4096728,1039.671748,253.9542336,801.23859,304.5454784,936.4117134,298.598576,1207.818528,293.4172449,1386.931342,246.421926,1349.501273,315.8352699,1280.715102,254.5546356,1339.228881,578.113914,870.6416339,272.1322765,67.80693054,10,250,940,1200,298,0.488134795,16777216,858172.3597,898491,15398.49097,30422.3,724.5474646,190.9924286,721.0732389,189.2887248,91.13855109,3539.993247,4300,760.2814915,188.4683161,122.4982156,4017.141688,4300,107.5097896,3985.125707,4300,50.69795511,46.85390217,50.00188315,1273.729509,3.780703447,73.99114299,1250.096072,1203.01802,1170.203641,1148.950131,1120.2638,1266.01003,311,1010,31637,102,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,1.55,2.5191,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032
30-Jan-22,90.7,86.14493713,56.64,56.6,21,302.53,302.2,30,10574,6322,29017,35339,20.9,95.91,28.959,95.72,5585,1035,1225,1326,18.5,116.81,0.919,31511,104,40,105.3,14931.71719,-0.40622321,-0.027269528,1209.123194,0.357156881,1265.101674,1264.924723,1241.664073,1134.113722,1136.548334,1139.020544,1138.639501,1143.347067,1135.39019,792.8738313,793.0510564,830.5538056,494.7395833,13461.34375,212.4694444,181.7083333,221.3965278,241.9326389,249.0680556,205.23125,259.0222222,210.7631944,1224.008333,1049.866667,55537,1466.253472,1563.070139,1519.577778,426.21875,1387.838889,469.3368056,1390.834722,996.1909722,1197.001389,1196.863194,1195.807639,1210.684028,1213.847917,1233.642361,1221.008333,299.0291667,1266.939583,1266.875694,1242.589583,1323.981944,1318.656364,290.0569068,1031.829106,256.0898925,794.3873793,304.8666616,929.9832811,298.9482074,1199.738374,293.3931319,1374.89873,248.1221057,1346.95819,317.0611541,1255.993199,260.1632423,1328.517231,576.3777977,860.216127,272.7485999,67.80693054,10,250,940,1200,298,0.496677343,16777216,888388.7063,898491,14853.05625,30761.78125,695.3551102,186.1718268,690.6579886,184.3602429,88.74406843,3507.390125,4300,728.9452556,183.5814037,119.3692618,3977.843278,4300,104.7344234,3955.940148,4300,49.89353551,46.28247224,49.26597038,1221.225649,4.043722271,74.10368708,1236.300385,1180.894651,1155.530618,1145.872482,1131.861048,1258.76171,303,1035,31511,104,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,1.55,2.5194,70.36,1.85,0.115,9.79,3.14,13.6,0.64,0.032
31-Jan-22,89.1,88.40093085,56.27,56.3,19,301.43,300.8,30,10539,6106,28848,34954,20.26,95.7,28.774,95.46,5573,1032,1210,1305,18.5,115.96,0.891,32294,107,47,105.3,14580.58294,-0.405288261,-0.032682772,1192.539711,0.357077728,1262.676442,1264.490153,1241.213582,1131.536977,1133.800682,1135.081117,1138.025168,1142.333489,1133.776998,792.8725536,793.0484926,823.0084592,493.3256944,13144.23472,210.7805556,180.4104167,219.8916667,240.4972222,247.4916667,203.4770833,258.4986111,210.3451389,1223.046528,1048.553472,55537,1454.261111,1569.58125,1513.846528,421.4652778,1383.177778,470.2319444,1386.63125,995.4277778,1196.884722,1196.822222,1195.763194,1210.656944,1213.8375,1233.622917,1221.038889,299.0395833,1264.55625,1266.474306,1242.136806,1319.652778,1288.131349,288.2465279,1007.993748,254.0752808,772.6687073,301.2707358,900.5927695,295.5063672,1164.402488,289.7711702,1340.14757,244.8095133,1307.146588,312.9480136,1225.980179,253.7461418,1299.321228,573.4343661,843.4200626,269.8719622,67.80693054,10,250,940,1200,298,0.494822464,16777216,916706.9632,898491,13943.86875,29206.05,676.8575824,185.5639469,673.619261,183.9245274,87.94536075,3430.881081,4300,709.3295893,183.2962963,120.0178913,3873.27715,4300,104.4175348,3845.666552,4300,50.98446968,47.47560532,50.34151651,1189.354484,3.889983997,73.85205729,1232.645738,1180.492246,1153.062795,1144.963699,1129.674846,1256.558414,301,1032,32294,107,1241.751043,1208.605779,35.65941586,13970.11511,14376.27752,0.473574409,0.495827538,13970.11511,14376.27752,72.54807371,13970.11511,0.473574409,0.495827538,11.89492701,1.55,2.5248,69.61,1.59,0.111,10.35,3.49,13.83,0.52,0.033
21-Feb-22,84.1,83.30210016,56.62,56.7,7,310.07,309.5,30,10310,7374,32044,39418,23.78,103.34,28.465,91.8,5476,1006,1228,1320,17.7,127.13,0.916,31075,100,52,105.3,14263.67326,-0.419129762,-0.017780881,1181.153526,0.362684565,1269.253673,1265.469887,1232.202251,1133.384329,1135.586863,1136.90656,1140.915383,1140.368443,1137.075615,792.8326028,793.0100934,840.854728,493.8905923,12859.06806,212.6182833,180.1423587,223.4322626,241.3282123,246.2746331,206.4141556,259.1697055,210.9529164,1228.510563,1050.334507,55537,1453.652572,1572.270804,1511.115656,429.5716302,1379.451658,460.9407198,1389.561131,996.1879859,1197.682176,1197.271296,1195.766262,1210.75554,1213.856938,1233.605583,1220.460272,299.0993056,1270.971409,1267.393431,1233.207428,1320.282951,1339.329334,299.3216256,1049.342941,264.9799499,795.4715648,303.0158216,926.6997248,304.2006163,1229.621512,298.6850389,1397.737283,253.3123284,1375.940443,318.9413102,1275.027473,249.499405,1346.337196,592.8696113,871.4455234,275.7342568,67.80693054,10,250,940,1200,298,0.492357709,16777216,630968.1472,934674,15800.98906,30006.32312,757.6222487,200.4526073,755.7187754,198.7091356,89.94249387,3557.129528,4300,797.3594177,198.0985957,131.804385,4048.658598,4300,116.7830689,4001.068379,4300,53.04170238,49.21845417,52.25139547,1334.198413,7.009962831,73.94504681,1241.954471,1198.848775,1172.111531,1152.737607,1113.187319,1265.017032,310,1006,31075,100,1216.009028,1178.646938,33.39075,13799.39324,14236.97249,0.483333333,0.480555556,13799.39324,14236.97249,71.92920139,13799.39324,0.483333333,0.480555556,12.07908156,2.37,2.5204,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
22-Feb-22,86.1,81.16420783,56.75,56.8,15,312.43,311.8,30,10131,7092,31070,38162,22.7,99.45,28.286,90.54,5321,989,1228,1319,17,122.15,0.906,31221,100,135,105.3,14205.85908,-0.406718221,-0.014936189,1183.344803,0.360684189,1270.149939,1259.455399,1231.765229,1134.85912,1137.853327,1141.703041,1138.802258,1138.816203,1137.342239,792.7978629,792.986827,863.1188488,494.2449548,12804.02986,212.198468,179.7708914,222.5612813,240.7831241,245.4267782,205.5585774,259.4117237,211.1774983,1228.386125,1050.074178,49358.02665,1453.303647,1570.034434,1509.255095,427.7385805,1376.116655,465.4258609,1387.757554,997.557354,1197.858268,1197.6199,1196.1398,1211.17,1213.843348,1233.797568,1221.30136,299.4659722,1272.09729,1261.83078,1233.493026,1319.987106,1317.043614,299.284162,1032.172028,267.4923262,779.5453571,306.9432269,905.805723,303.2427868,1202.8233,297.6776147,1368.939104,253.0162137,1349.109428,318.0115656,1252.267175,250.0928388,1325.128942,592.8734715,857.0946672,275.7936512,67.80693054,10,250,940,1200,298,0.515678753,16777216,662546.8377,934674,15610.60072,31797.53324,735.9118046,198.3588232,734.7498788,196.7184487,88.83740771,3499.222819,4300,773.6387859,196.0724636,130.7663059,3970.430224,4300,115.4366881,3920.391036,4300,53.47006083,49.69790488,52.6723934,1295.915513,6.54490701,73.93445276,1241.892995,1199.992647,1173.465028,1152.984949,1114.142083,1264.904495,312,989,31221,100,1218.075694,1182.223375,33.55498611,13793.89807,14217.09925,0.477083333,0.488194444,13793.89807,14217.09925,71.86348611,13793.89807,0.477083333,0.488194444,12.02573012,2.37,2.5208,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
23-Feb-22,81.9,78.91032149,56.53,56.5,19,311.57,295.5,30,10157,7195,31116,38311,23.09,99.87,28.262,90.71,5473,991,1232,1320,17.6,122.96,0.911,31023,100,1120,105.3,14136.49492,-0.408751566,-0.006621398,1185.151724,0.363148179,1275.729746,1263.058316,1239.303083,1133.255381,1135.975898,1138.734224,1139.779573,1139.625667,1137.383881,792.7785133,792.9563917,859.5932704,493.5760112,12741.14444,212.1726066,179.6432584,222.7741708,240.6926346,244.5269504,205.7544484,259.4340974,210.9705036,1228.685466,1049.243867,33032.97681,1458.105149,1557.748186,1510.530864,434.431686,1368.744541,458.5917031,1388.449307,998.3321168,1198.114048,1197.975057,1196.863363,1211.959398,1214.009789,1233.926792,1221.375849,299.6236111,1278.136078,1265.491228,1240.765162,1320.452003,1314.418454,300.0558185,1032.935376,270.1791844,774.4565946,275.5265162,903.3081513,303.3055183,1199.254808,297.4466387,1364.789364,253.2408254,1346.984885,315.5632672,1250.084503,250.4409725,1323.884165,593.7832881,854.7843417,276.254904,67.80693054,10,250,940,1200,298,0.502020228,16777216,692967.8458,934674,15153.53227,31187.19044,736.8366444,197.9277892,736.2252422,196.3455066,89.02733513,3491.460086,4300,774.5031522,195.647096,130.2521025,3960.141897,4300,114.9076661,3907.001569,4300,53.42475338,49.53607592,52.62701448,1297.926274,7.413884521,74.02633077,1235.416024,1184.657063,1159.308225,1148.789125,1110.892007,1263.794351,312,991,31023,100,1221.361111,1186.042646,33.00670833,13743.11038,14163.84684,0.479166667,0.4875,13743.11038,14163.84684,71.4511875,13743.11038,0.479166667,0.4875,11.94210587,2.37,2.5209,69.8,1.83,0.113,10.08,3.1,13.56,1.02,0.036
24-Feb-22,92.7,81.08010506,56.54,56.5,20,308.61,304.6,30,10274,7408,30940,38348,24,100.26,28.318,91.76,5734,1003,1226,1319,18.6,124.26,0.911,31085,101,139,105.3,13928.30653,-0.406817177,-0.017902694,1182.559648,0.363709333,1275.310392,1262.501025,1236.958157,1133.216503,1135.858433,1138.464232,1140.045087,1139.799617,1137.33871,792.7948864,792.9743352,853.0717393,491.5824022,12553.68472,210.9508772,179.6739591,222.4935989,240.685,244.4974946,205.4471603,259.5112075,211.2346126,1227.272,1048.052288,32769,1456.187454,1562.883857,1509.147661,423.8284457,1380.980924,468.3122704,1391.477524,998.9365782,1198.063359,1197.934301,1196.829416,1211.908953,1213.938497,1233.90625,1221.1875,299.6180556,1277.573828,1264.863062,1238.340199,1318.457121,1298.296086,299.4971474,1020.054994,267.8470226,762.5327089,264.0318284,896.5890858,289.3456096,1197.010032,292.314798,1356.483217,252.9888336,1340.00731,314.1636417,1238.618229,250.3324531,1312.548486,593.6002191,847.950914,275.8517557,67.80693054,10,250,940,1200,298,0.496941848,16777216,725443.549,934674,15780.45215,31111.55076,731.2449233,197.9391292,730.8937692,196.2913997,89.35617704,3459.579453,4300,769.6566903,195.5835787,130.1636743,3938.003805,4300,114.581378,3880.174815,4300,53.85463421,49.82916397,52.98541775,1288.618582,7.259680338,74.07618135,1241.889214,1197.761137,1175.981264,1157.487922,1117.156596,1267.579934,312,991,31023,100,1220.048611,1182.976917,30.32690972,13542.75823,13977.19202,0.468055556,0.495833333,13542.75823,13977.19202,70.71778472,13542.75823,0.468055556,0.495833333,11.81527029,2.37,2.5213,69.76,1.77,0.104,10.05,3.09,13.73,1,0.035
25-Feb-22,92,84.51415701,56.67,56.7,14,311.45,310.8,30,10201,6500,31157,37657,20.87,100.04,28.465,91.4,5767,996,1227,1317,18.5,120.91,0.914,31143,100,108,105.3,14214.70068,-0.406323217,-0.019322039,1192.508994,0.360991699,1270.029078,1261.719092,1235.578509,1133.271391,1135.660161,1137.286099,1140.999469,1140.527145,1137.351603,792.8028093,792.9828335,847.1500418,495.3944444,12813.60903,209.8458333,178.8138889,220.9714882,240.9881616,242.9839833,203.8767409,259.08223,210.6606272,1226.544251,1047.508711,32769,1455.421603,1566.227336,1511.212291,411.2248603,1385.483578,486.4129979,1384.920979,996.7230769,1198.330282,1198.057082,1196.903589,1211.921886,1213.961295,1233.914145,1221.254046,299.6118056,1272.211405,1264.080668,1236.960334,1318.318534,1317.447896,300.0211104,1034.293762,268.5727399,771.4091975,264.9960539,910.6055061,285.5165705,1217.371109,290.8935412,1377.416699,253.3219785,1357.484215,314.1711762,1244.037759,248.6081679,1324.937219,594.90421,851.6405204,275.5212077,67.80693054,10,250,940,1200,298,0.498495744,16777216,755957.7867,934674,15675.79872,30958.9596,741.7785277,199.7270459,740.1172192,198.0699473,89.70428208,3494.090567,4300,780.3636275,197.238582,131.4242783,3978.969924,4300,116.1534396,3933.686154,4300,53.77983184,49.85502981,53.01017761,1306.278258,7.141483585,73.88560268,1246.985358,1205.706381,1184.015234,1161.315241,1120.235545,1268.557681,312,991,31023,100,1227.81875,1190.376972,32.74786111,13691.64152,14128.98236,0.461805556,0.502083333,13691.64152,14128.98236,71.12290278,13691.64152,0.461805556,0.502083333,11.86933441,2.37,2.521,69.76,1.77,0.104,10.05,3.09,13.73,1,0.035
26-Feb-22,91,80.34083601,56.52,56.5,10,311.58,311,30,10206,6788,31575,38363,21.79,101.34,28.414,91.19,5861,996,1224,1314,18.8,123.12,0.914,31088,100,236,105.3,14289.28491,-0.405096398,-0.019501035,1192.775178,0.362953808,1266.868129,1258.89973,1231.738964,1134.053418,1136.369223,1137.538201,1142.133651,1141.633379,1138.335455,792.8416407,793.0165056,849.4005456,495.9895251,12880.20972,209.3515406,178.4528833,220.635402,240.3463173,242.5931721,203.7944325,258.5634409,210.199424,1225.868936,1046.415763,32769,1456.751639,1566.391399,1513.364234,406.2271731,1386.628383,486.6828194,1380.281618,995.0544919,1198.522076,1198.129357,1196.845146,1211.900463,1213.96139,1233.919629,1220.713292,299.6226546,1269.064426,1261.390967,1233.110403,1316.073701,1304.408317,298.3769356,1023.805934,264.3828962,764.9457611,265.1191971,900.5765168,284.9627436,1205.832855,290.2063745,1365.894309,252.4778837,1346.976781,312.920373,1237.358846,248.3716296,1315.676612,593.9545941,847.67293,274.5719774,67.80693054,10,250,940,1200,298,0.499401393,16777216,786302.9154,934674,15318.05196,31130.63389,737.6941829,199.3861026,737.2556538,197.7820558,90.07122222,3467.013428,4300,776.9521396,197.0879482,130.7784564,3948.991606,4300,115.7163129,3893.785144,4300,54.11295387,50.07774663,53.25463758,1300.246307,7.162470754,73.87316122,1249.141627,1207.47627,1183.311583,1160.042462,1119.513218,1269.333746,312,991,31023,100,1230.734028,1194.405,32.85539583,13864.71105,14290.49077,0.454861111,0.509722222,13864.71105,14290.49077,71.50647917,13864.71105,0.454861111,0.509722222,11.96452692,2.37,2.5214,69.76,1.77,0.104,10.05,3.09,13.73,1,0.035
27-Feb-22,93.6,82.27184466,56.52,56.5,22,309.58,309,32,10233,6154,27682,33836,19.88,89.42,28.812,93.07,5971,1003,1229,1320,19.3,109.3,0.912,31592,102,187,105.3,14616.05149,-0.406529771,-0.013777535,1214.692387,0.364041014,1268.136496,1258.080936,1236.488137,1132.694133,1134.601293,1133.480078,1146.413115,1145.513203,1140.636711,792.8133752,792.9804845,828.2749648,494.6104079,13175.26963,208.1281139,178.2172662,220.514556,240.2179017,241.7584934,202.64307,258.3989482,210.0272521,1223.1493,1044.758806,32769,1462.695411,1572.611952,1518.891479,413.6101695,1393.107056,477.2510221,1394.432322,992.8178808,1198.185383,1198.015165,1196.871304,1211.918777,1213.98241,1233.924028,1221.141333,299.6111111,1270.317764,1260.557071,1237.923581,1314.862377,1243.78492,297.8070802,974.2654697,263.7763655,726.4716241,264.1133638,857.0969539,284.888529,1149.87844,290.9365747,1300.595108,251.2610967,1279.035437,312.4174026,1171.103069,246.6137654,1252.676568,589.5921132,804.1085395,274.1714626,67.80693054,10,250,940,1200,298,0.511222856,16777216,816754.4656,934674,13769.41511,31530.42376,676.8423732,190.1139616,675.9507649,188.5426465,86.35501519,3299.183283,4300,711.3692561,187.6597882,123.859839,3749.283593,4300,110.4876849,3703.908276,4300,54.2607416,50.10427172,53.45381932,1191.925848,7.263047983,73.84141834,1249.914066,1207.503316,1183.095992,1160.003526,1117.708131,1270.08692,312,991,31023,100,1254.095833,1215.811132,34.03974306,14170.81557,14625.85963,0.467361111,0.496527778,14170.81557,14625.85963,72.88770139,14170.81557,0.467361111,0.496527778,12.02971353,2.37,2.5206,69.76,1.77,0.104,10.05,3.09,13.73,1,0.035
